,물품대분류,상품명,물품판매량,제품단가,재구매기간0-10,재구매기간11-20,재구매기간21-30,재구매기간31-40,재구매기간41-50,재구매기간51-60,재구매기간61-70,재구매기간71-80,재구매기간81-90,재구매기간91-100,재구매기간101-
217,FC,화이트 에코프레시 맥시슬림 날개 대형 14개입 (EA),3,9900,,,,,,,,,,,
218,FC,화이트 에코프레시 맥시슬림 날개 대형 14개입 X4,8,26400,,,,,,,,,,,
219,FC,화이트 에코프레시 맥시슬림 날개 중형 16개입,22,12600,,,,,,,,,,,
220,FC,화이트 에코프레시 맥시슬림 날개 중형 16개입 (EA),4,8910,,,,,,,,,,,
221,FC,화이트 에코프레시 맥시슬림 날개 중형 16개입 X4,9,29333,,,,,,,,,,,
222,FC,화이트 에코프레시 맥시슬림 슈퍼롱 오버나이트 8개입,34,9382,1.0,,,,,,,,,,
223,FC,화이트 에코프레시 맥시슬림 슈퍼롱 오버나이트 8개입 (EA),5,5940,,,,,,,,,,,
224,FC,화이트 에코프레시 맥시슬림 슈퍼롱 오버나이트 8개입 X3,5,16500,,,,,,,,,,,
225,FC,화이트 에코프레시 맥시슬림 슈퍼롱 오버나이트 8개입 X4,12,22000,,,,,,,,,,,
226,FC,화이트 에코프레시 슈퍼롱 오버나이트 8개입,80,9419,,,,,,,,,,,
227,FC,화이트 에코프레시 울트라슬림 날개 대형 16개입,71,10318,,,,,,,,,,,2.0
228,FC,화이트 에코프레시 울트라슬림 날개 대형 16개입 (EA),2,5940,,,,,,,,,,,
229,FC,화이트 에코프레시 울트라슬림 날개 대형 16개입 X3,5,19800,,,,,,,,,,,
230,FC,화이트 에코프레시 울트라슬림 날개 대형 16개입 X4,23,28696,1.0,,,,,,,,,,
231,FC,화이트 에코프레시 울트라슬림 날개 중형 18개입,94,11234,1.0,,,,,,,,,,
232,FC,화이트 에코프레시 울트라슬림 날개 중형 18개입 (EA),8,7425,,,,,,,,,,,
233,FC,화이트 에코프레시 울트라슬림 날개 중형 18개입 X3,26,24369,,,,,,,,,,,
234,FC,화이트 에코프레시 울트라슬림 날개 중형 18개입 X4,21,26400,,,1.0,,,,,,,,
235,FC,화이트 에코프레시 팬티라이너 롱 44개입 (EA),30,6264,,,,,1.0,,,,,,
236,FC,화이트 에코프레시 팬티라이너 롱 44개입 X4,18,24489,,,,,,,,,,,
237,FC,화이트 에코프레시？팬티라이너 롱 44개입,76,10303,,,,1.0,,,,,,,
238,FC,화이트 입는 오버나이트 대형 8개입,41,15576,2.0,,1.0,,,1.0,,,,,
239,FC,화이트 입는 오버나이트 대형 L 8개입,62,16481,,,,,,,,,,,2.0
240,FC,화이트 입는 오버나이트 대형 L 8개입 (EA),5,11124,,,,,,,,,,,
241,FC,화이트 입는 오버나이트 대형 L 8개입 X2,4,25750,1.0,,,,,,,,,,
242,FC,화이트 입는 오버나이트 중형 8개입,28,15082,,,,,,,,,,,
243,FC,화이트 입는 오버나이트 중형 M 8개입,36,17167,,,,,,,,1.0,,,1.0
244,FC,화이트 입는 오버나이트 중형 M 8개입 (EA),16,12746,,,,1.0,,,,,,,
245,FC,화이트 입는 오버나이트 중형 M 8개입 X2,4,30900,,,,,,,,,,,
246,FC,화이트 클린 울트라슬림 날개 대형 17개입,6,7250,,,,,,,,,,,
247,FC,화이트 클린 울트라슬림 날개 중형 19개입,12,6767,,,,,,,,,,,
248,FC,화이트 탐폰 레귤러 16개입,50,10143,,1.0,1.0,1.0,,1.0,,1.0,,,3.0
249,FC,화이트 탐폰 슈퍼 16개입,53,11233,,,,,,,,,,,1.0
250,FC,화이트 탐폰 오가닉 레귤러 14개입,6,14000,,,,,,,,,,,
251,FC,화이트 탐폰 오가닉 슈퍼 14개입,6,14000,,,,,,,,,,,
252,FC,화이트 한듯안한듯 팬티라이너 롱 36개입,28,6750,,,,,,,,,,,
253,FC,화이트 한듯안한듯 팬티라이너 롱 36개입 (EA),11,5523,,,,,,,,,,,
254,FC,화이트 한듯안한듯 팬티라이너 롱 36개입 X3,3,19500,,,,,,,,,,,
255,FMC,(1+1) 크리넥스 버블버블 핸드워시 그린향 거품펌프형 250ml + 용기형리필 250ml X 2,30,0,,,,,,,,,,,
256,FMC,(1+1) 크리넥스 버블버블 핸드워시 상큼향 거품펌프형 250ml + 용기형리필 250ml X 2,17,0,,,,,,,,,,,
257,FMC,(핫딜위크/1+1) 스카트 주방 위생 세트,12,0,,,,,,,,,,,
258,FMC,(핫딜위크/1+1) 크리넥스 칼로리라이트 키친타월 55매 X 3롤,6,0,,,,,,,,,,,
259,FMC,[1+1] 스카트 항균 프레쉬블루 빨아쓰는 행주타월 45매 X 4롤,30,24800,2.0,,,,,,,,,,
260,FMC,[1+1] 크리넥스 데코앤소프트 클래식 27-30롤,53,39177,,,,,,,,,,,
261,FMC,[1+1] 크리넥스 마이비데 46매 X 10팩,27,36600,,,,,,,,,,,
262,FMC,[1+1] 크리넥스 버블버블 핸드워시 그린향 거품펌프형 250ml + 용기형리필 250ml X 2,27,0,,,,,,,,,,,
263,FMC,[1+1] 크리넥스 버블버블 핸드워시 상큼향 거품펌프형 250ml + 용기형리필 250ml X 2,16,0,2.0,,,,,,,,,,
264,FMC,[1+1] 크리넥스 순수 3겹 소프트 27m-30롤,64,32794,,,,,,,,,,,
265,FMC,[1+1] 크리넥스 울트라클린 27M 30롤,7,35820,,,,,,,,,,,
266,FMC,[2020년 2월 신제품] 크리넥스 KF94 데일리 방역 마스크 블랙 17P,69,16900,,,,,,,,,,,
267,FMC,[2020년 2월 신제품] 크리넥스 KF94 데일리 방역 마스크 화이트 대형 1P X2,88,11455,,,,,,,,,,,
268,FMC,[2020년 2월 신제품] 크리넥스 카카오 프렌즈 건강마스크 성인 중형 (5P),31,13548,1.0,,,,,,,,,,
269,FMC,[2020년 2월 신제품] 크리넥스 카카오 프렌즈 입체마스크 3D 베이비용 (3개입),209,10760,1.0,,,,,,,,,,
270,FMC,[2020년 2월 신제품] 크리넥스 카카오 프렌즈 입체마스크 3D 어린이 (3개입),72,11000,,,,,,,,,,,
271,FMC,[2020년 2월 신제품] 크리넥스 황사마스크 뉴디자인플러스 소형 1P X2,23,12522,,,,,,,,,,,
272,FMC,[2020년 3월 신제품] 크리넥스 KF94 데일리 방역 마스크 화이트 대형 17P,14,12900,,,,,,,,,,,
273,FMC,[2020년 3월 신제품] 크리넥스 가습 촉촉 마스크 뉴 대형 2P,10,14700,,,,,,,,,,,
274,FMC,[2020년 3월 신제품] 크리넥스 스타일 마스크 블랙 대형 3P,6,9500,,,,,,,,,,,
275,FMC,[2020년 3월 신제품] 크리넥스 안심 물티슈 캡형 60매,9,7333,,,,,,,,,,,
276,FMC,[2020년 3월 신제품] 크리넥스 안심 물티슈 캡형 60매 (EA),24,6311,,,,,,,,,,,
277,FMC,[2020년 3월 신제품] 크리넥스 안심 물티슈 휴대용 20매X3개입,28,8750,1.0,,,,,,,,,,
278,FMC,[2020년 3월 신제품] 크리넥스 안심 물티슈 휴대용 20매X3개입 (EA),64,4676,1.0,,1.0,,,,,1.0,,,
279,FMC,[대량발주] 택배파손_0102,1,30800,,,,,,,,,,,
280,FMC,[사용완료] 크리넥스 KF94 데일리 방역 마스크 화이트 대형 17P,8,12900,,,,,,,,,,,
281,FMC,[신규회원 한정특가] [1+1] 스카트 항균 프레쉬블루 행주타올 45매 X 4롤,61,24000,,,,,,,,,,,
282,FMC,"[쿠폰적용가11,940원] 크리넥스 마이비데 캡형 42매 X 9팩 카카오프렌즈",12,21350,,,,,,,,,,,
283,FMC,"[쿠폰적용가22,790원] 크리넥스 순수 3겹 소프트 27m-30롤 X 2",21,46124,1.0,,,,,,,,,,
284,FMC,"[쿠폰적용가25,490원] 크리넥스 데코앤소프트 클래식 27-30롤 X 2",16,38200,,,,,,,,,,,
285,FMC,"[쿠폰적용가26,860원] 크리넥스 3겹 울트라클린 27m 30롤 X 2",4,39800,,,,,,,,,,,
286,FMC,"[쿠폰적용가42,240원] 크리넥스 황사마스크 뉴디자인플러스 대형 3P X 16",3,64000,,,,,,,,,,,
287,FMC,"[쿠폰적용가42,240원] 크리넥스 황사마스크 뉴디자인플러스 소형 3P X 16",1,64000,,,,,,,,,,,
288,FMC,“스페인하숙에 나온 바로 그 행주” 스카트 항균 3겹 위생행주 20매,42,8203,5.0,,,,,,,,,,
289,FMC,“스페인하숙에 나온 바로 그 행주” 스카트 항균 클리어 핑크 행주타올 45매 x 2롤,23,12661,,,,,,,,,,,
290,FMC,“스페인하숙에 나온 바로 그 행주” 스카트 항균 프레쉬블루 행주타올 45매 X 4롤,161,13491,1.0,,1.0,2.0,,,1.0,,,,
291,FMC,메이브리즈 KF80 황사마스크 대형 20P (EA),1,10440,,,,,,,,,,,
292,FMC,스카트 10주년기념 빨아쓰는 행주타월 63매 X 2롤,168,8381,4.0,,1.0,,,3.0,1.0,,,,
293,FMC,스카트 10주년기념 행주타월 63매 X 2롤,30,8067,,,,,,,,,,,
294,FMC,스카트 THE 버블 수세미 베이지 50매,15,8667,,,,,,,,,,,
295,FMC,스카트 THE 버블 수세미 베이지 50매 (EA),51,7173,,,,,,1.0,,,,1.0,
296,FMC,스카트 THE 버블 수세미 브라운 30매 (EA),41,4244,,,,,,,,,,,
297,FMC,스카트 THE 보송 습기제거제 3P (EA),23,6604,,,,,,,,,,,
298,FMC,스카트 THE 보송 습기제거제 18P,9,24389,,,,,,,,,,,
299,FMC,스카트 기름때전용 티슈 30매,62,6923,1.0,,,,,,,,,,
300,FMC,스카트 기름때전용 티슈 30매 (EA),62,4881,1.0,,,,,,,,,,
301,FMC,스카트 막대걸레 베이직 표준형,22,25300,1.0,1.0,,1.0,,,,,,,
302,FMC,스카트 막대걸레 베이직 표준형 (EA),19,21800,1.0,,,,,,,,,,
303,FMC,스카트 물걸레 청소포 올인원 표준형 25매,13,14423,,,,,,,,,,,
304,FMC,스카트 물걸레 청소포 올인원 표준형 25매 (EA),19,11895,,,1.0,,,,,,,,
305,FMC,스카트 잘 닦이는 세정티슈 80매,39,5782,2.0,,,,,,,,,,
306,FMC,스카트 잘 닦이는 세정티슈 80매 (EA),33,5382,,,1.0,1.0,,,,,,,
307,FMC,스카트 점착식 청소포 표준형 30매,7,7600,,,,,,,,,,,
308,FMC,스카트 점착식 청소포 표준형 30매 (EA),9,8433,,,,,,,,,,,
309,FMC,스카트 정전기청소포 프리미엄 표준형 30매,32,7088,5.0,,,,,,,,,,
310,FMC,스카트 정전기청소포 프리미엄 표준형 30매 (EA),15,4813,,,,,,,,,,,
311,FMC,스카트 하루한장 양면수세미 설거지용 10매,436,5405,4.0,3.0,3.0,,1.0,1.0,2.0,1.0,1.0,1.0,4.0
312,FMC,스카트 하루한장 양면수세미 설거지용 10매 (EA),48,3493,1.0,,,,,,,,,,
313,FMC,스카트 하루한장 일회용 양면수세미 설거지용 10매,65,4840,1.0,,,,,,,,,,
314,FMC,스카트 항균 3겹 빨아쓰는 위생행주 20매,112,9493,3.0,1.0,,,,,,,,1.0,2.0
315,FMC,스카트 항균 3겹 빨아쓰는 위생행주 20매 (EA),7,7920,,,,,,,,,,,
316,FMC,스카트 항균 3겹 위생행주 20매,71,10039,1.0,,,,,,,,,,
317,FMC,스카트 항균 빨아쓰는 행주타월 72매 (EA),11,4900,,,,,,,,,,,
318,FMC,스카트 항균 클리어 핑크 빨아쓰는 행주타올 45매 x 2롤,2,10400,,,,,,,,,,,
319,FMC,스카트 항균 클리어 핑크 빨아쓰는 행주타월 45매 x 2롤,81,14894,1.0,,,,,,,,1.0,,
320,FMC,스카트 항균 클리어 핑크 빨아쓰는 행주타월 45매 x 2롤 (EA),22,8886,,,,,,,,,,,
321,FMC,스카트 항균 클리어 핑크 행주타올 45매 x 2롤,25,14560,,,,,,,,,,,
322,FMC,스카트 항균 클리어 핑크 행주타월  30매,45,10096,,,,,,,,,,,1.0
323,FMC,스카트 항균 클리어 핑크 행주타월  30매 (EA),17,7635,,,,,,,,,,,
324,FMC,스카트 항균 프레쉬블루 빨아쓰는 행주타올 45매 X 4롤,86,13674,8.0,3.0,,,,,,,,,
325,FMC,스카트 항균 프레쉬블루 빨아쓰는 행주타월 45매 X 4롤,445,13645,17.0,5.0,2.0,3.0,,,,,,,4.0
326,FMC,스카트 항균 프레쉬블루 빨아쓰는 행주타월 45매 X 4롤 (EA),87,12000,,,,,,1.0,1.0,,,,
327,FMC,스카트 항균 프레쉬블루 행주타올 45매 X 4롤,247,13992,3.0,,,1.0,,,,,,,2.0
328,FMC,크리넥스 3겹 데코앤소프트 27m 30롤,799,23237,70.0,21.0,17.0,10.0,7.0,3.0,2.0,1.0,2.0,,1.0
329,FMC,크리넥스 3겹 데코앤소프트 27m 30롤 X 2,196,42846,8.0,5.0,2.0,3.0,1.0,,,,,1.0,
330,FMC,크리넥스 3겹 데코앤소프트 와이드 35m 12롤,201,14453,13.0,2.0,,1.0,,1.0,,,,,
331,FMC,크리넥스 3겹 수프림 소프트 27m 12롤,384,13404,10.0,2.0,3.0,1.0,5.0,1.0,,,,,
332,FMC,크리넥스 3겹 수프림 소프트 30m 30롤,145,30694,5.0,3.0,1.0,,,,,,,,
333,FMC,크리넥스 3겹 순수 소프트 27m 30롤,503,20215,36.0,18.0,5.0,12.0,3.0,3.0,,2.0,2.0,,
334,FMC,크리넥스 3겹 순수 소프트 27m 30롤 X 2,192,38784,20.0,5.0,4.0,1.0,,1.0,,,,,2.0
335,FMC,크리넥스 3겹 울트라클린 27m 30롤,359,24501,16.0,8.0,5.0,1.0,2.0,2.0,,1.0,1.0,3.0,8.0
336,FMC,크리넥스 3겹 울트라클린 27m 30롤 X 2,31,41084,,,,,,,,,,,
337,FMC,크리넥스 3겹 울트라클린 27m 30롤 X 2백,21,41695,1.0,,,,,,,,,,
338,FMC,크리넥스 3겹 천연펄프 데코&소프트 와이드 화장지 35m 12롤,115,15955,16.0,2.0,1.0,,,,,,,,
339,FMC,크리넥스 3겹 천연펄프 데코&소프트 와이드 화장지 35m 12롤 (EA),108,12630,,,3.0,,,,,,1.0,,
340,FMC,크리넥스 3겹 천연펄프 데코&소프트 화장지 27m 30롤,248,25998,24.0,6.0,1.0,3.0,2.0,,,,,,
341,FMC,크리넥스 3겹 천연펄프 데코&소프트 화장지 27m 30롤 (EA),20,18900,,,,,,,,,,,
342,FMC,크리넥스 3겹 천연펄프 데코&소프트 화장지 27m 30롤 X 2,92,45178,3.0,,,1.0,,,,,,,
343,FMC,크리넥스 3겹 천연펄프 수프림소프트 화장지 27m 12롤,147,16147,15.0,3.0,3.0,1.0,,1.0,,,,,
344,FMC,크리넥스 3겹 천연펄프 수프림소프트 화장지 27m 12롤 (EA),18,11200,,,,,,,,,,,
345,FMC,크리넥스 3겹 천연펄프 수프림소프트 화장지 30m 30롤,41,35949,6.0,1.0,,,,,,,,,
346,FMC,크리넥스 3겹 천연펄프 수프림소프트 화장지 30m 30롤 (EA),11,27500,,,,,,,,,,,
347,FMC,크리넥스 3겹 천연펄프 순수소프트 더퓨어 27m-30롤 (EA),15,16900,,,,,,,,,,,
348,FMC,크리넥스 3겹 천연펄프 순수소프트 화장지 27m 30롤,108,24500,13.0,1.0,2.0,1.0,,,,,,,
349,FMC,크리넥스 3겹 천연펄프 순수소프트 화장지 27m 30롤 (EA),23,17800,,1.0,,,,,,,,,
350,FMC,크리넥스 3겹 천연펄프 순수소프트 화장지 27m 30롤 X 2,161,39887,1.0,,,4.0,,,,,3.0,1.0,
351,FMC,크리넥스 3겹 천연펄프 울트라클린 화장지 27m 30롤,125,25313,6.0,,1.0,1.0,,,,,,,
352,FMC,크리넥스 3겹 천연펄프 울트라클린 화장지 27m 30롤 (EA),43,17910,,,,,,,,,,,
353,FMC,크리넥스 3겹 천연펄프 울트라클린 화장지 27m 30롤 X 2,67,41998,,,,,,,,,,,
354,FMC,크리넥스 3겹 클린케어 메가롤 50m-12롤 (EA),72,12045,1.0,,2.0,1.0,,,,,,,
355,FMC,크리넥스 3겹 클린케어 메가롤 50m-30롤 (EA),1,31000,,,,,,,,,,,
356,FMC,크리넥스 3겹 클린케어 메가롤 50m-30롤 X 2,3,55800,,,,,,,,,,,
357,FMC,크리넥스 + 스카트 세트,4,45400,,,,,,,,,,,
358,FMC,크리넥스 + 스카트 세트(2),36,45400,,,,,,,,,,,
359,FMC,크리넥스 KF80 메이브리즈 황사마스크 대형 20P,7,11600,,,,,,,,,,,
360,FMC,크리넥스 KF80 황사용마스크 대형 2P (EA),13,12000,,,,,,,,,,,
361,FMC,크리넥스 KF94 데일리 방역 마스크 화이트 대형 17P,14,12900,,,,,,,,,,,
362,FMC,크리넥스 KF94 데일리 방역 마스크 화이트 대형 17P (EA),4,11610,,,,,,,,,,,
363,FMC,크리넥스 KF94 데일리방역마스크 블랙 대형 3P (EA),2,14850,,,,,,,,,,,
364,FMC,크리넥스 KF94 방역용 마스크 베이직 대형 (1개입),360,9182,23.0,,1.0,3.0,1.0,2.0,,,,,2.0
365,FMC,크리넥스 NEW 디럭스 미니_카카오 230매 X 6개입,746,12124,18.0,7.0,3.0,4.0,2.0,5.0,3.0,,1.0,3.0,13.0
366,FMC,크리넥스 NEW 디럭스 미니_카카오 230매 X 6개입 (EA),60,8772,2.0,,,,1.0,,,,,,
367,FMC,크리넥스 가습 촉촉 마스크 뉴 대형 2P,13,15000,,,,,,,,,,,
368,FMC,크리넥스 가습 촉촉 마스크 뉴 대형 2P (EA),6,13500,,,,,,,,,,,
369,FMC,크리넥스 가습촉촉 마스크 (2개입),47,9217,2.0,,,,,,,,,,
370,FMC,크리넥스 내추럴알로에로션 각티슈 150매 X 3개입,133,14065,2.0,,1.0,,,,,,,,4.0
371,FMC,크리넥스 내추럴알로에로션 각티슈 150매 X 3개입 (EA),11,11141,,,,1.0,,,,,,,
372,FMC,크리넥스 데일리 입체마스크 블랙 대형 20P,64,25988,2.0,,,,,,,,,,
373,FMC,크리넥스 데코앤소프트 클래식 27-30롤,739,25796,25.0,3.0,9.0,4.0,4.0,2.0,1.0,3.0,,,6.0
374,FMC,크리넥스 데코앤소프트 클래식 27-30롤 X 2,72,49872,1.0,,,,,,,,,,
375,FMC,크리넥스 도톰한 순수 3겹 35m-36롤,6,29517,,,,,,,,,,,
376,FMC,크리넥스 디럭스 신수성 리미티드 250매X3개입,536,12300,51.0,12.0,3.0,6.0,4.0,4.0,2.0,1.0,,1.0,6.0
377,FMC,크리넥스 마이비데 10매 x 3팩 (EA),17,4913,,,,,,,,,,,
378,FMC,크리넥스 마이비데 46매 X 10팩,999,22577,59.0,15.0,11.0,9.0,3.0,4.0,4.0,4.0,2.0,4.0,38.0
379,FMC,크리넥스 마이비데 46매x8팩 + 용기,153,19800,2.0,,,,,,,,,,1.0
380,FMC,크리넥스 마이비데 48매 X 9팩,2,17600,,,,,,,,,,,
381,FMC,크리넥스 마이비데 for LADY 10매 X 2팩 (EA),17,2329,1.0,,,,,,,,,,
382,FMC,크리넥스 마이비데 for Lady 캡 42매 X 9팩,143,24364,9.0,1.0,,1.0,,1.0,,,,,2.0
383,FMC,크리넥스 마이비데 카카오프렌즈 포켓용 2매 X 30입 (EA),10,9801,,,,,,,,,,,
384,FMC,크리넥스 마이비데 캡 64매 X 8팩,5,24840,,,,,,,,,,,
385,FMC,크리넥스 마이비데 캡형 42매 X 9팩 카카오프렌즈,293,21116,2.0,1.0,1.0,,3.0,1.0,1.0,3.0,1.0,,17.0
386,FMC,크리넥스 마이비데 키즈 캡 42매 X 9팩,481,20835,18.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,20.0
387,FMC,크리넥스 마이비데 키즈 캡 42매 X 9팩 + 키즈용 화장지 3겹 27m 8롤,6,23910,1.0,,,,,,,,,,
388,FMC,크리넥스 마이비데 키즈 캡 60매 X 3팩 (EA),4,9360,,,,,,,,,,,
389,FMC,크리넥스 메이브리즈 황사마스크 대형 (1개입),26,7192,,,,,,,,,,1.0,
390,FMC,크리넥스 메이브리즈 황사마스크 소형 (1개입),20,7810,,,,,,,,,,,
391,FMC,크리넥스 메이브리즈 황사마스크 중형 (1개입),21,6914,,,,,,,,,,,1.0
392,FMC,크리넥스 버블버블 핸드워시 그린향 거품펌프형 250ml + 용기형리필 250ml X 2,53,19758,4.0,,,,,,,,,,
393,FMC,크리넥스 버블버블 핸드워시 그린향 거품펌프형 250ml + 용기형리필 250ml X 2 (EA),20,13750,,,,,,,,,,,
394,FMC,크리넥스 버블버블 핸드워시 그린향 용기 250ml + 리필 250ml x 2,3,15400,,,,,,,,,,,
395,FMC,크리넥스 버블버블 핸드워시 그린향 용기 250ml + 용기형 리필 250ml x 2,191,18141,6.0,,,,,2.0,,1.0,,,
396,FMC,크리넥스 버블버블 핸드워시 상큼향 거품펌프형 250ml + 용기형리필 250ml X 2,80,21945,12.0,4.0,1.0,,,,,,,,
397,FMC,크리넥스 버블버블 핸드워시 상큼향 거품펌프형 250ml + 용기형리필 250ml X 2 (EA),21,13095,,,,,,,,,,,
398,FMC,크리넥스 버블버블 핸드워시 상큼향 용기 250ml + 리필 250ml x 2,2,23100,,,,,,,,,,,
399,FMC,크리넥스 버블버블 핸드워시 상큼향 용기 250ml + 용기형 리필 250ml x 2,180,23956,30.0,9.0,1.0,,,,,,,,
400,FMC,크리넥스 베이비 입체 마스크 (3개입),521,8112,6.0,1.0,2.0,2.0,,1.0,,,,,3.0
401,FMC,크리넥스 보습에센스로션 150매X3개입,6,14800,,,,,,,,,,,
402,FMC,크리넥스 보습에센스로션 미용티슈 150매X3개입,269,13122,9.0,1.0,1.0,3.0,2.0,1.0,,3.0,1.0,,8.0
403,FMC,크리넥스 보습에센스로션 미용티슈 150매X3개입 (EA),6,8433,,,1.0,,,,,,,,
404,FMC,크리넥스 비말차단용 스타일마스크 화이트 엠보 소형 3P (EA),280,14215,7.0,4.0,1.0,1.0,,,,,,,
405,FMC,크리넥스 뽑아쓰는 키친타올 140매 X 4입,229,13607,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0
406,FMC,크리넥스 뽑아쓰는 키친타월 140매 X 4입,384,16486,7.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0,6.0
407,FMC,크리넥스 뽑아쓰는 키친타월 140매 X 4입 (EA),4,13320,,,,,,,,,,,
408,FMC,크리넥스 뽑아쓰는 키친타월 펭수에디션 140매 X 4입,42,17024,4.0,,,,,,,,,,
409,FMC,크리넥스 뽑아쓰는 키친타월 펭수에디션 140매 X 4입 (EA),55,13827,,2.0,2.0,1.0,,,1.0,,1.0,,
410,FMC,크리넥스 수앤수 코튼클린 오리지널 캡형 88매 X 3,41,11071,,,,,,,,,,,
411,FMC,크리넥스 수앤수 코튼클린 오리지널 캡형 88매 X 3 (EA),16,8775,,,,1.0,,,,,,,
412,FMC,크리넥스 수앤수 코튼클린 플러스 캡형 72매 X 3,24,9875,1.0,,,,,,,,,,
413,FMC,크리넥스 수앤수 코튼클린 플러스 캡형 72매 X 3 (EA),9,10400,,,,,,,,,,,
414,FMC,크리넥스 수프림 소프트 27m 30롤,219,26500,10.0,5.0,2.0,4.0,2.0,1.0,3.0,1.0,,1.0,3.0
415,FMC,크리넥스 순수 3겹 소프트 27m-30롤,1074,19343,62.0,18.0,6.0,13.0,7.0,3.0,3.0,3.0,4.0,1.0,11.0
416,FMC,크리넥스 순수 3겹 소프트 27m-30롤 X 2,271,41288,14.0,8.0,1.0,5.0,,1.0,,4.0,,,
417,FMC,크리넥스 스타일 마스크 블랙 대형 3P,6,14500,,,,,,,,,,,
418,FMC,크리넥스 스타일 마스크 블랙 대형 3P (EA),6,13500,,,,,,,,,,,
419,FMC,크리넥스 스타일마스크 그레이 대형 3P,54,6602,,,,,,,,,,,
420,FMC,크리넥스 스타일마스크 그레이 대형 3P (EA),8,13500,,,,,,,,,,,
421,FMC,크리넥스 스타일마스크 네이비 대형 3P,30,7233,,,,,,,,,,,
422,FMC,크리넥스 스타일마스크 버건디 대형 3P,11,10427,,,,,,,,,,,
423,FMC,크리넥스 스타일마스크 블랙 대형 3P (EA),8,12825,,,,,,,,,,,
424,FMC,크리넥스 스타일마스크 블랙 어린이용 3P,17,16235,,,,,,,,,,,
425,FMC,크리넥스 스타일마스크 블랙 중형 3P,63,7922,,,,,,,,,,,
426,FMC,크리넥스 스타일마스크 어린이용 블랙 3P (EA),82,13204,,,1.0,,,,,,,,
427,FMC,크리넥스 실크소프트 250매 X 3개입,44,13959,3.0,1.0,1.0,,,,,,,,
428,FMC,크리넥스 실크소프트 250매 X 3개입 (EA),60,11100,1.0,1.0,,,1.0,,1.0,,,,
429,FMC,크리넥스 실크소프트 250매X3개입 + 60매(보너스),407,11964,18.0,6.0,2.0,2.0,4.0,,,,,,
430,FMC,크리넥스 안심 손소독제겔 250ml,125,12590,2.0,1.0,,,,1.0,,,,,1.0
431,FMC,크리넥스 안심 손소독제겔 250ml (EA),3,7480,,,,,,,,,,,
432,FMC,크리넥스 안심 슈퍼 프리미엄 파워 3겹 키친타올 55매 X 2롤,50,4345,1.0,,,,,,,,,,
433,FMC,크리넥스 안심 클래식 키친타올 120매 X 4롤,816,11153,16.0,3.0,,,,,,,,,
434,FMC,크리넥스 안심 클래식 키친타올 140매 X 12롤,383,11546,8.0,1.0,1.0,1.0,1.0,,,,,1.0,4.0
435,FMC,크리넥스 안심 클래식 키친타월 140매 X 12롤,1029,13631,58.0,10.0,12.0,16.0,10.0,9.0,2.0,4.0,4.0,3.0,14.0
436,FMC,크리넥스 안심 클래식 키친타월 140매 X 12롤 (EA),188,11549,5.0,2.0,2.0,2.0,1.0,1.0,,,,,
437,FMC,크리넥스 안심 키친타월 120매 X 4롤,93,6872,7.0,,,,,,,,,,
438,FMC,크리넥스 안심 키친타월 120매 X 4롤 (EA),67,5267,1.0,,1.0,,,,,,,,
439,FMC,크리넥스 안심 프리미엄 3겹 키친타올 140매 X 4롤,108,10908,,1.0,,,,,,,,,1.0
440,FMC,크리넥스 안심 프리미엄 3겹 키친타월 140매 X 4롤,384,11811,8.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0
441,FMC,크리넥스 안심 프리미엄 3겹 키친타월 140매 X 4롤 (EA),56,8132,1.0,,,,,1.0,,,,,
442,FMC,크리넥스 안심물티슈 포켓용 2매 X 30입 (EA),12,9653,,,,,,,,,,,
443,FMC,크리넥스 여행용 호호바수딩로션 펭수 50매 (컬러랜덤발송) (EA),35,1003,,,,,,,,,,,
444,FMC,크리넥스 여행용티슈 대한민국 70매 (랜덤발송) (EA),74,993,1.0,,2.0,1.0,,,,,,,
445,FMC,크리넥스 여행용티슈 대한민국 70매 X 8 (랜덤발송),8,0,,,,,,,,,,,
446,FMC,크리넥스 여행용티슈 카카오프렌즈 70매 X 3개입,1179,3635,41.0,2.0,6.0,3.0,1.0,15.0,4.0,2.0,,5.0,28.0
447,FMC,크리넥스 여행용티슈 카카오프렌즈 70매 X 3개입 (EA),90,2745,,,,,,,,,,,
448,FMC,크리넥스 카카오 프렌즈 건강 마스크 어린이용 (5개입),142,7589,,,,1.0,,,,,,,
449,FMC,크리넥스 카카오 프렌즈 건강 마스크 어린이용 (5개입) (EA),21,10041,,,,,,,,,,,
