물품대분류,상품명,물품판매량,제품단가,브랜드명,물품분류,물품중분류,기저귀 유형,기저귀 단계,Age_Range,,,
기타,[도담도담오가닉] 손타올2개+ 아기띠 침받이 2종 세트,1,17900,도담도담오가닉,베이비용품,의류/잡화,,,NaN,,,
기타,[도담도담오가닉] 아기띠워머 외출용 3종 기획 특선-네이비,5,30920,도담도담오가닉,베이비용품,외출용품,,,NaN,,,
기타,[도담도담오가닉] 아기띠워머 외출용 3종 기획 특선-브라운,1,29900,도담도담오가닉,베이비용품,외출용품,,,NaN,,,
기타,[도담도담오가닉] 아기띠워머-네이비,9,26789,도담도담오가닉,베이비용품,외출용품,,,NaN,,,
기타,[도담도담오가닉] 외출용방수요1장+목욕실내용방수요1장,1,19800,도담도담오가닉,베이비용품,외출용품,,,NaN,,,
기타,[도담도담오가닉] 유아 샤워 손타올 1+1,35,9920,도담도담오가닉,베이비용품,목욕용품,,,NaN,,,
기타,[도담도담오가닉] 유아목욕타올 1+1,2,17900,도담도담오가닉,베이비용품,목욕용품,,,NaN,,,
기타,[도담도담오가닉] 턱받이 1+1,18,13078,도담도담오가닉,베이비용품,의류/잡화,,,NaN,,,
기타,[드시모네] [체헙팩] 드시모네 베이비 캡슐 6캡슐,6,5900,드시모네,가정용품,건강기능식품,,,NaN,,,
기타,[드시모네] ★5포 추가증정★ 드시모네 곰돌이 츄어블 2박스 (80정*2),1,80000,드시모네,베이비용품,식품/음료,,,NaN,,,
기타,[드시모네] ★추가증정 6캡슐★ 드시모네 베이비드롭 1박스 (1병),2,38000,드시모네,가정용품,건강기능식품,,,NaN,,,
기타,[드시모네] 드시모네 곰돌이 츄어블 1박스(80정),10,37600,드시모네,베이비용품,식품/음료,,,NaN,,,
기타,[드시모네] 드시모네 곰돌이 츄어블 2박스 (80정*2),3,106667,드시모네,베이비용품,식품/음료,,,NaN,,,
기타,[드시모네] 드시모네 데일리 1박스 (30포),1,108000,드시모네,가정용품,건강기능식품,,,NaN,,,
기타,[드시모네] 드시모네 베이비 캡슐 1박스 (30캡슐),12,38000,드시모네,가정용품,건강기능식품,,,NaN,,,
기타,[드시모네] 드시모네 베이비 캡슐 1박스 (30캡슐) + 6캡슐 추가증정,1,38000,드시모네,가정용품,건강기능식품,,,NaN,,,
기타,[드시모네] 드시모네 베이비드롭 1박스 (1병),13,43846,드시모네,가정용품,건강기능식품,,,NaN,,,
기타,[드시모네] 드시모네 베이비드롭 1박스 (1병) + 6캡슐 추가증정,1,38000,드시모네,가정용품,건강기능식품,,,NaN,,,
기타,[드시모네] 드시모네 캡슐 1박스 (60캡슐),1,98000,드시모네,가정용품,건강기능식품,,,NaN,,,
기타,[드시모네] 드시모네 키즈프리미엄 1박스 (30포),3,117333,드시모네,가정용품,건강기능식품,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 바디수트 (open_긴팔_크림) (베블 비누 증정),2,19900,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 바디수트 (긴팔_패턴) (2개 이상 구매 시 베블 페이셜크림 증정),2,19450,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 바디수트 (반팔_패턴) (베블 비누 증정),1,19900,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 바디수트 (카라_긴팔_패턴) (베블 비누 증정),1,19900,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 상의 (남아_단추) (베블 비누 증정),2,19450,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 상의 (여아_프릴) (베블 비누 증정),1,19900,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 손싸개,1,18000,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 우주복 (No_Foot_패턴) (2개 이상 구매 시 베블 페이셜크림 증정),2,29000,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 우주복 (No_Foot_패턴) (베블 비누 증정),2,29900,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 우주복 (크림) (2개 이상 구매 시 베블 페이셜크림 증정),1,29000,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 우주복 (패턴) (베블 비누 증정),1,29900,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 하의 (남아) (베블 비누 증정),1,19900,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디어에코] 오가닉 피마코튼 하의 (여아_프릴) (베블 비누 증정),1,19900,디어에코,베이비용품,의류/잡화,,,NaN,,,
기타,[디즈니베이비] 거울 딸랑이-미니,3,10300,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 도형놀이버스-미니,1,16900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 도형놀이버스-미키,1,16900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 도형놀이버스-푸우,1,16900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 디즈니 니모 액티비티 점퍼루,1,169000,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 디즈니 미니마우스 락커,1,34900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 디즈니 미키마우스 락커,4,42400,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 멜로디 수면등-미니,2,26900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 멜로디 수면등-미키,3,30933,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 멜로디 스마트폰-미니,1,16900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 미니 유모차 컵홀더,6,12200,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 미키 유모차 컵홀더,12,12483,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 미키마우스 기차놀이,1,10900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 부스럭 미키마우스 장갑,1,11900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 블록 스쿨버스-미니,1,39000,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 스마트폰 딸랑이-미키,2,9950,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 액티비티 딸랑이-미니,2,9950,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 액티비티 딸랑이-미키,1,8900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 오볼 디즈니 미니카(마이크1개+설리1개),1,17900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 오볼 디즈니 미키 스테이션★디즈니미니카1개 추가사은품★,3,30233,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 오볼 디즈니 푸우 트리하우스★디즈니미니카1개 추가사은품★,9,32244,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 운전놀이 유모차 장난감-미키,11,25018,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 유모차 멜로디 장난감-미니,5,14500,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 유모차 멜로디 장난감-미키,6,12567,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 타카라토미 팔로우미 미키마우스,2,35900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 팔로우미-미키,1,18900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 팔로우미-플루토,3,21633,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 푸우 감각볼,8,13300,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 푸우 딸랑이 쉐이커,2,11450,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 푸우 부스럭 치발기,13,12331,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 푸우 삑삑이,2,12450,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 푸우 손발딸랑이,6,17383,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 푸우 유모차 모빌,3,28667,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 풀앤고 미니카(미키1개+미니1개),1,21900,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[디즈니베이비] 플라워 딸랑이-미니,1,11000,디즈니베이비,키즈용품,완구/교구,,,NaN,,,
기타,[라그랑] Lagrang Special Edition ( 바디용 라지 + 세안용 라지),1,24900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 라그랑 천연해면 - L SIZE 1+1 (건조클립 증정),2,19900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,"[라그랑] 라그랑 천연해면 - L SIZE 1+1 (세안해면 미들 증정, 건조집게 1개 증정)",1,14900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 라그랑 천연해면 - L SIZE 1+1? (클립/세안용 미들/룰라러브 비누증정),1,59600,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 라그랑 천연해면 - L SIZE (세안해면 증정),2,12400,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 라그랑 천연해면 - XL SIZE,1,20000,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 라그랑 천연해면 - XL SIZE 1+1 (건조클립 증정),2,29900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,"[라그랑] 라그랑 천연해면 - XL SIZE 1+1? (세안해면 미들 증정, 건조집게 1개 증정)",2,19900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,"[라그랑] 라그랑 천연해면 - XL SIZE 1+1 (세안해면 증정, 건조집게 1개 증정)",2,28350,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 라그랑 천연해면 - XL SIZE ( 구매시 건조집게1+세안용 미들1+세안타올 증정),4,18900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 라그랑 천연해면 - XL SIZE (세안해면 증정),2,18900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 세안용 뷰티 천연 해면-라지 1+1 (건조집게 1개 증정),2,9500,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 세안용 뷰티 천연 해면-스몰(3개입) 1+1 (건조집게 없음),1,5500,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 세안용 뷰티 천연 해면-엑스라지,2,11500,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 세안용 천연해면 미들,1,7500,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 세안용 천연해면 미들 1+1 (클립1 증정),1,7500,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 천연해면 비누 밀크앤허니 (2개 구매 시 세안타올 증정),1,9900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 트리플버터 천연해면 비누 2개 세트,1,24900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 트리플버터 천연해면 비누 - 라벤더,2,12400,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라그랑] 트리플버터 천연해면 비누 - 밀크앤허니,1,9900,라그랑,가정용품,위생용품/워시,,,NaN,,,
기타,[라밀로우] 넥스카프 1+1,5,11000,라밀로우,가정용품,기타,,,NaN,,,
기타,[라밀로우] 스마트 유모차패드+윙쿠션 SET,2,74000,라밀로우,베이비용품,외출용품,,,NaN,,,
기타,[라밀로우] 스마트 유모차패드+윙쿠션 SET (베블 페이셜크림 증정),1,45000,라밀로우,베이비용품,외출용품,,,NaN,,,
기타,[라인프렌즈] 라인프렌즈 브라운 도형컵3P,1,6500,라인프렌즈,가정용품,기타,,,NaN,,,
기타,[라인프렌즈] 라인프렌즈 브라운 스텐면기,1,19000,라인프렌즈,가정용품,기타,,,NaN,,,
기타,[라인프렌즈] 라인프렌즈 브라운 칫솔걸이,3,7500,라인프렌즈,가정용품,기타,,,NaN,,,
기타,[라인프렌즈] 라인프렌즈 샐리 피규어 양치컵,1,11500,라인프렌즈,가정용품,기타,,,NaN,,,
기타,[라인프렌즈] 라인프렌즈 코니 교정젓가락,1,11000,라인프렌즈,가정용품,기타,,,NaN,,,
기타,[레고] 2304_듀플로 녹색 대형 듀플로 조립판,1,14900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10696_클래식 미디엄 조립 박스,2,41900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10712_클래식 브릭과 기어,1,29900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10713_클래식 크리에이티브 조립가방,2,25400,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10766_토이스토리4? 우디와 자동차,1,12900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10847_듀플로 숫자와 기차놀이,1,29900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10847_듀플로 숫자와 기차놀이+러기지택 + 하기스 아기물티슈2팩 증정,1,23000,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10848_듀플로 나의 첫블록,1,25400,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10858_듀플로 나의 첫퍼즐 애완동물,1,14900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10859_듀플로 나의 첫 무당벌레+러기지택 + 하기스 아기물티슈2팩 증정,2,4800,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10867_듀플로 농산물 시장+러기지택 + 하기스 아기물티슈2팩 증정,1,20900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10870_듀플로 농장의 동물들,2,14900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10874_듀플로 증기 기관차+러기지택 + 하기스 아기물티슈2팩 증정,1,69200,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10875_듀플로 화물 열차 +,1,134900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10877_듀플로 벨의 티파티,1,29900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10880_듀플로 쥬라기월드 T-렉스타워,1,44900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10884_듀플로 동물들 균형놀이,2,15300,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10886+10901_듀플로 자동차 특가팩,1,59800,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10886+10901_듀플로 자동차 특가팩 +,3,44900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10889_듀플로 미키의 별장 +,1,56100,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10900_듀플로 경찰 바이크,1,11600,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10901_듀플로 소방트럭,1,20900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10903_듀플로 소방서,2,56100,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10903_듀플로 소방서+러기지택 + 하기스 아기물티슈2팩 증정,2,59900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10904_듀플로 아기 동물들,1,12900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10906_듀플로 동물원 +,1,62900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10908_듀플로 비행기,1,12900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10909_듀플로 하트 박스+러기지택 + 하기스 아기물티슈2팩 증정,1,26900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10910_듀플로 잠수함+러기지택 + 하기스 아기물티슈2팩 증정,1,23900,레고,키즈용품,완구/교구,,,NaN,,,
기타,[레고] 10913_듀플로 브릭 박스,1,40400,레고,키즈용품,완구/교구,,,NaN,,,
